4.8	0.52429	0.51643	0.51401	0.51199	0.51026	0.50874	0.50733	0.50597	0.50457	0.5031	0.50151	0.49977	0.49786	0.49579	0.49356	0.4912	0.48875	0.48625	0.48376	0.48133	0.47902	0.47687	0.47492	0.47318	0.47168	0.47041	0.46937	0.46852	0.46782	0.46725	0.46675	0.46628	0.4658	0.46527	0.46465	0.46392	0.46305	0.46205	0.46089	0.45957	0.45809	0.45644
4.9	0.52647	0.51795	0.51532	0.51306	0.51109	0.50933	0.50769	0.5061	0.50451	0.50286	0.50113	0.49928	0.4973	0.49519	0.49295	0.49062	0.48823	0.48582	0.48345	0.48114	0.47896	0.47694	0.47511	0.47349	0.47209	0.4709	0.4699	0.46908	0.46838	0.46779	0.46725	0.46673	0.46618	0.46556	0.46486	0.46403	0.46306	0.46195	0.46067	0.45923	0.45761	0.45581
5	0.52803	0.51902	0.51625	0.51382	0.51166	0.50971	0.50788	0.50613	0.50438	0.5026	0.50076	0.49883	0.49681	0.49468	0.49247	0.49019	0.48787	0.48556	0.4833	0.48113	0.47908	0.47719	0.47548	0.47397	0.47265	0.47153	0.47057	0.46976	0.46907	0.46845	0.46787	0.46729	0.46666	0.46597	0.46518	0.46426	0.4632	0.46198	0.46061	0.45905	0.45731	0.45538
5.1	0.52898	0.51968	0.51681	0.51427	0.51199	0.5099	0.50794	0.50605	0.5042	0.50233	0.50041	0.49844	0.4964	0.49428	0.49211	0.48989	0.48767	0.48548	0.48334	0.4813	0.47938	0.47761	0.47602	0.47461	0.47337	0.4723	0.47138	0.47057	0.46986	0.46921	0.46859	0.46794	0.46725	0.46649	0.46561	0.46461	0.46347	0.46217	0.4607	0.45905	0.4572	0.45515
5.2	0.52937	0.51995	0.51705	0.51445	0.51209	0.50991	0.50786	0.50589	0.50397	0.50204	0.50009	0.4981	0.49607	0.49399	0.49188	0.48975	0.48763	0.48555	0.48354	0.48163	0.47984	0.4782	0.47672	0.4754	0.47422	0.47319	0.47229	0.47149	0.47076	0.47008	0.4694	0.4687	0.46795	0.46711	0.46617	0.4651	0.46388	0.46251	0.46096	0.45922	0.45728	0.45513
5.3	0.52922	0.51986	0.51697	0.51436	0.51197	0.50976	0.50766	0.50566	0.50369	0.50175	0.49979	0.49782	0.49582	0.4938	0.49177	0.48974	0.48773	0.48578	0.4839	0.48212	0.48046	0.47893	0.47754	0.4763	0.47518	0.47419	0.4733	0.47249	0.47174	0.47103	0.47031	0.46956	0.46875	0.46786	0.46685	0.46572	0.46445	0.46301	0.46139	0.45958	0.45756	0.45533
5.4	0.52850	0.51944	0.51662	0.51404	0.51167	0.50945	0.50735	0.50534	0.50338	0.50144	0.49952	0.49759	0.49565	0.49371	0.49177	0.48985	0.48796	0.48614	0.48439	0.48273	0.48118	0.47976	0.47847	0.47729	0.47622	0.47526	0.47438	0.47357	0.47281	0.47206	0.47131	0.47052	0.46966	0.46872	0.46767	0.4665	0.46517	0.46368	0.46201	0.46014	0.45806	0.45576
5.5	0.52756	0.51873	0.51601	0.51351	0.51118	0.509	0.50693	0.50495	0.50302	0.50113	0.49925	0.49739	0.49553	0.49368	0.49185	0.49004	0.48828	0.48658	0.48496	0.48343	0.48199	0.48067	0.47945	0.47834	0.47732	0.47639	0.47552	0.47472	0.47394	0.47318	0.4724	0.47158	0.47069	0.46971	0.46863	0.46741	0.46605	0.46452	0.4628	0.46089	0.45877	0.45642
5.6	0.52618	0.51777	0.51518	0.51278	0.51053	0.50842	0.50641	0.50449	0.50262	0.50079	0.49899	0.49721	0.49544	0.4937	0.49198	0.4903	0.48867	0.48709	0.48559	0.48418	0.48285	0.48162	0.48048	0.47943	0.47847	0.47757	0.47673	0.47593	0.47516	0.47438	0.47358	0.47274	0.47183	0.47082	0.46971	0.46847	0.46708	0.46552	0.46378	0.46185	0.4597	0.45732
5.7	0.52450	0.51659	0.51415	0.51188	0.50974	0.50772	0.5058	0.50396	0.50217	0.50042	0.49872	0.49703	0.49537	0.49375	0.49215	0.49059	0.48909	0.48764	0.48626	0.48496	0.48374	0.4826	0.48154	0.48056	0.47965	0.47879	0.47799	0.47721	0.47644	0.47567	0.47486	0.47401	0.47308	0.47206	0.47093	0.46967	0.46826	0.46669	0.46494	0.463	0.46085	0.45847
